PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|SF_TYPE|STYLE|LOT_SIZE|ACRE|SQUARE_FEET|GARAGE_SPACES|GARAGE_PARKING|BASEMENT|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|LIV_LEVEL|LIV_DIMEN|LIV_DSCRP|DIN_LEVEL|DIN_DIMEN|DIN_DSCRP|FAM_LEVEL|FAM_DIMEN|FAM_DSCRP|KIT_LEVEL|KIT_DIMEN|KIT_DSCRP|MBR_LEVEL|MBR_DIMEN|MBR_DSCRP|BED2_LEVEL|BED2_DIMEN|BED2_DSCRP|BED3_LEVEL|BED3_DIMEN|BED3_DSCRP|BED4_LEVEL|BED4_DIMEN|BED4_DSCRP|BED5_LEVEL|BED5_DIMEN|BED5_DSCRP|BTH1_LEVEL|BTH1_DIMEN|BTH1_DSCRP|BTH2_LEVEL|BTH2_DIMEN|BTH2_DSCRP|BTH3_LEVEL|BTH3_DIMEN|BTH3_DSCRP|LAUNDRY_LEVEL|LAUNDRY_DIMEN|LAUNDRY_DSCRP|OTH1_ROOM_NAME|OTH1_LEVEL|OTH1_DIMEN|OTH1_DSCRP|OTH2_ROOM_NAME|OTH2_LEVEL|OTH2_DIMEN|OTH2_DSCRP|OTH3_ROOM_NAME|OTH3_LEVEL|OTH3_DIMEN|OTH3_DSCRP|OTH4_ROOM_NAME|OTH4_LEVEL|OTH4_DIMEN|OTH4_DSCRP|OTH5_ROOM_NAME|OTH5_LEVEL|OTH5_DIMEN|OTH5_DSCRP|OTH6_ROOM_NAME|OTH6_LEVEL|OTH6_DIMEN|OTH6_DSCRP|COUNTY|STATE|YEAR_BUILT|ASSESSMENTS|TAXES|TAX_YEAR|PARKING_FEATURE|NO_BATHS|YEAR_BUILT_DESCRP|CONSTRUCTION|ROOF_MATERIAL|COLOR|EXTERIOR_FEATURES|INTERIOR_FEATURES|FLOORING|LOT_DESCRIPTION|BASEMENT_FEATURE|ROAD_TYPE|HEAT_ZONES|HEATING|COOLING_ZONES|COOLING|ELECTRIC_FEATURE|WATER|SEWER|APPLIANCES|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|SQUARE_FEET_INCL_BASE|SQUARE_FEET_DISCLOSURES|HOME_OWN_ASSOCIATION|FEE_INTERVAL|TOTAL_PARKING|SHORT_SALE_LENDER_APP_REQD|AboveGradeFinishedArea|BelowGradeFinishedArea|TITLE5
"SF"|73259453|"CN224785"|"AN8246"|"PCG"|299000|"25"|"Lorenzo St"||839|"844"|"01109"|"N"|"Cute brick cape in the heart of Pine Point. There is a brand new roof and new compressor for central AC.  An attached breezeway connecting the garage and the kitchen keeps you out of any weather.  You will find a brand new stove in that kitchen.  The dining and living rooms are at the front of the house looking out at the large front yard.  A bedroom with a washer/dryer combo in one of the closets and a 3/4 bathroom finish out the first floor.  There is also  laundry area in the basement.  The second floor has 2 spacious bedrooms, including the main bedroom and a full bathroom.  Brand new wall to wall carpet throughout with hardwood floors under all carpets, except the 1st floor hall. The grassy yard is mostly fenced in and ready for you to make memories with family and friends.  Audio and video surveillance on property.  Don’t miss out on this great home!  Schedule your showing today!  Gas main in road at front of the house."|40|7/1/2024 4:59:00 PM|0|"N"||"A"|"C"|8799|0.2|1444|2|"A,E"|"Y"|6|3|2|0|"N"|"1"||"W,M,2"|"1"||"M,2,64"||||"1"||"L,O,2,41,64,69"|"2"||"V,M,64"|"2"||"V,M,64"|"1"||"V,M,2,64"|||||||"1"||"13,22,H,7,2,64"|"2"||"A,21,H,7,17,64"||||"1"||"13,39,57"|||||||||||||||||||||||||"Hampden"|"MA"|1954|234900|3722|"2024"|"A,N"|"2f;0h"|"A"|"A,B"|"A"|"White"|"7,M,O,V,W"|"C,D,R"|"A,C,D,E"|"A,C,P,S"|"A,E,G,I"|"A,E"|1|"B,M"|1|"A,B"|"D,G"|"A"|"A"|"A,C,F,I,V"|"N"||"N"||"N"|"N"|"Not including the breezeway or the partially finished basement"|"N"||4|"N"|1444||
"SF"|73269894|"TM351531"|"AN4866"|"PCG"|272499|"96"|"Lyons St"||839|"849"|"01151"|"N"|"Discover the allure of this delightful 3-bedroom, 1-bath bungalow/cottage nestled in a quiet neighborhood of Springfield. With its inviting curb appeal and cozy interior, 96 Lyons St offers a perfect blend of comfort and character. Upon entry, you are greeted by a warm and welcoming living space, featuring hardwood floors and an eat-in kitchen. Outside, the property offers a serene retreat with a fenced backyard, perfect for enjoying the outdoors or entertaining guests. The front porch provides an additional space to unwind and enjoy the neighborhood ambiance. The garage has doors on the front and back easy for storing motorcycles, lawn equipment and other tools behind the home."|34|7/26/2024 9:44:00 AM|0|"N"||"A"|"N,O"|7536|0.17|816|1|"B"|"Y"|5|3|1|0|||||||||||"1"||"O"|"1"|||"1"|||"1"|||||||||"1"||"A"||||||||||||||||||||||||||||||||||"Hampden"|"MA"|1924|155400|2496|"2024"||"1f;0h"|"B"|"A"|"A"|"White"|"A,O,W"|||"P,S"||||"G,M"||"A"||"A"|"A"|"A,I"|"N"|||||"N"||||3|"N"|816||
"SF"|73277806|"CN247573"|"AN4072"|"PCG"|294900|"25"|"Victoria St"||839|"846"|"01104"|"N"|"Welcome to this beautifully updated bungalow, where modern amenities meet classic charm. This inviting home features 3 generously sized bedrooms, including a primary suite with a convenient half bath, and a full bath on the main level. The spacious living room is perfect for relaxing or entertaining, while the newly renovated interior boasts stylish finishes and thoughtful details throughout. Recent updates, completed in 2023-2024, include new central air for optimal comfort. Outside, you’ll find a detached one-car garage and extra parking space. Situated in a desirable neighborhood, this move-in ready home is ready for you to make it your own. Don’t miss the opportunity to experience this charming property!"|28|8/17/2024 11:03:00 AM|0|"N"||"A"|"O"|6251|0.14|1330|1|"B"|"Y"|7|3|1|1|"Y"|"1"||"7"|"1"||||||"1"|||"2"|||"1"|||"1"||||||||||||||||||"1"||"7"|||||||||||||||||||||||||"Hampden"|"MA"|1922|0|2470|"2024"|"N"|"1f;1h"|"D"|"A"|"A"||"B,F"||"D,E"|"C,S"|"A"|"A"||"B"||"A"|"F"|"A"|"A"|"A,I"|"N"||"N"||"N"|"N"||||3|"N"|1330||
"SF"|73281235|"CN233129"|"AC1688"|"PCG"|322000|"216"|"Dwight Rd"||839||"01108"|"N"|"GREAT LOCATION ON THE EAST LONGMEADOW LINE!  This 3/4 bedroom cape features a kitchen with stainless steel appliances, hardwood floors, one car garage, and  2 full baths. The  formal dining room can  be used as a 4th bedroom and has access to the back covered porch and backyard.  Main level offers first floor primary bedroom and full bath. There are  2 additional bedrooms on the upper level along with a full bath.  The roof in brand new.  The exterior is maintenance free with vinyl siding.  All this and a brand new natural gas furnace."|24|8/23/2024 10:36:00 AM|0|"N"||"A"|"C"|5236|0.12|1290|1|"B"|"Y"|6|3|2|0||"1"||"K,4"|"1"||"K"|"B"|||"1"||"7,51"|"1"||"V,K"|"2"||"J,K"|"2"||"J,K"|||||||"1"||"A,24,V,7,48"|"2"||"A,22,L"|||||||||||||||||||||||||||||||"Hampden"|"MA"|1951|223900|3596|"2024"|"A,N"|"2f;0h"|"A"|"A"|"A"||"A,M"|"D,V"|"C,M,R"|"C,S"|"A,D"|"A"||"B,N"||"B"||"A"|"A"|"A,I,K,L"|"N"||"N"|||"N"||"N"||5|"N"|1290||
"SF"|73282015|"M8000606"|"M95221"|"PCG"|305000|"379"|"Newhouse St"||839|"842"|"01138"|"N"|"MOTIVATED SELLER & Home is now vacant & easy to show ! Spacious Ranch home located on a good sized corner lot features a fenced back yard with deck and above ground pool, attached garage leads to family room with sliding doors to back yard, partially finished basement too !!"|14|8/28/2024 10:06:00 AM|0|"N"||"A"|"E"|13804|0.32|1338|1|"A"|"Y"|6|3|2|0||"1"||"G,K"|"1"||||||"1"||"G,7"|"1"||"K"|"1"||"K"|"1"||"K"|||||||"1"||"A,L"|"B"||"A"|||||||||||||||||||||||||||||||"Hampden"|"MA"|1968|252600|4307|"2023"|"A"|"2f;0h"|"A"|"A"|"A"||"C,I,W"||"C,I,M"|"A,C"|"A"|||"D,N"||"H"|"D"|"A"|"A"||"N"|||||"N"||||5|"N"|1338||
"SF"|73283225|"M9502680"|"AC1693"|"PCG"|109000|"15"|"Manhattan St"||839||"01109"|"N"|"Investment property For Sale. Bring your creative ideas to make this home shine again! Sold AS IS!"|18|8/30/2024 1:52:00 PM|0|"N"||"A"|"O"|2400|0.06|869|0||"Y"|6|2|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Hampden"|"MA"|1900|83300|1338|"2024"|"N,V"|"1f;0h"|"A"|||||||"C"|"A"|"A,C,E"||"B,M"||"H"||"A"|"A"||"N"|||||"N"||||1|"N"|869||
"SF"|73283479|"CN212892"|"AN7274"|"PCG"|299900|"34"|"Collins St"||839||"01109"|"N"|"Please take advantage of this remarkable opportunity to acquire a fully renovated residence. The house has been entirely gutted and rebuilt, with no expenses spared. It boasts a new roof, siding, electrical, plumbing, and heating and cooling system. The kitchen features quartz countertops, new cabinets, and appliances. The property encompasses four bedrooms, one and a half bathrooms, and a laundry room on the first floor. A tankless water heater and central air conditioning are also included. The fourth bedroom on the first floor can be utilized as a home office. The house is situated near Springfield College, parks, and walking trails. A spacious deck has been constructed at the rear of the house, along with a decent backyard for recreation and entertaining. There is nothing to do here but move in and enjoy this beautiful home. Please schedule an appointment to view the house before it's too late. Open house: Sat, September 21st, 1PM - 3:00PM and Sun, September 22nd, 2PM - 4:00PM"|35|9/4/2024 7:55:00 AM|0|"N"||"A"|"A"|4648|0.11|1356|0||"Y"|8|4|1|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Hampden"|"MA"|2024|132300|2125|"2024"|"A"|"1f;1h"|"D"||||||"A,C"|"C"|"A"|"A,C"|1|"B,N"||"A"|"H"|"A"|"A"|"A,C,D,F,I"|"N"||"N"|||"N"|"laser measured"|||4|"N"|1356||
"SF"|73284733|"M8000507"|"AN7274"|"PCG"|294900|"65"|"Puritan Rd"||839|"842"|"01119"|"N"|"Beautiful, Peaceful, Park Like Setting for this 1986 Ranch Style Home with 3 Bedrooms located on a cul-de-sac in Popular, sought after 16 Acres neighborhood.  This home features lush green landscape with stone walking paths. The backyard has flower beds, sitting decks and an above ground pool creating a natural pleasant setting, your own Oasis in the City!  Exterior features also include a newer roof, and vinyl siding.  Once you enter the home you will see a modern open floor plan, an expansive living room with lots of natural light enhancing the space creating a welcoming flow. The living room is open to the large kitchen with a dining area that has granite counters and white cabinetry and is fully outfitted with appliances. All 3 bedrooms and a modern bathroom are off of the hallway.  The basement is clean, has high ceilings providing potential for additional living space.  Here is your opportunity to be part of a great, convenient community at a reasonable price."|25|9/4/2024 10:02:00 AM|0|"N"|"Convenient 16 Acres Location on a cul-de-sac near shops, schools"|"A"|"E"|10498|0.24|1056|0||"Y"|5|3|1|0||"1"||"4,2,41,42,44,48"|||||||"1"||"O,U,33,2,26,41,44,48"|"1"||"K,M,2,48"|"1"||"M,2,48"|"1"||"M,2,48"|||||||"1"|||||||||"B"|||||||||||||||||||||||||||"Hampden"|"MA"|1986|223000|3581|"2024"|"A,N"|"1f;0h"|"A"|"A"|"A"|"Gray"|"C,I,M,O,V,W,14"|||"S"|"A"|"A"||"O"||"B"|"D"|"A"|"A"|"A,C,I"|"N"||"N"|||"N"||"N"||4|"N"|1056||
"SF"|73286045|"CN247573"|"AN4072"|"PCG"|314900|"10"|"Saint Lawrence Ave"||839||"01104"|"N"|"SPACIOUS, GRACIOUS, AND FULL OF CHARM—NOW WITH A DOUBLE LOT ON TWO SEPARATE PARCELS! This lovely home features an inviting eat-in kitchen with quartz countertops, stainless steel gas stove, refrigerator, and luxury vinyl flooring, opening to formal dining and living areas perfect for entertaining. Enjoy the character of a 1st-floor bathroom with a classic claw foot tub and pedestal sink, along with convenient washer and gas dryer hookups. A versatile 1st-floor bedroom or office space offers flexibility for your needs. Refinished hardwood floors add warmth throughout, while the master bedroom boasts double closets for ample storage. The updated 2nd-floor bathroom showcases ceramic tile and modern fixtures. Relax in two enclosed 3-season porches with front and back views of the fully fenced double lot, providing privacy and space right next to Van Horn Park on a peaceful dead-end street. Also includes Harvey replacement windows, updated electrical, and low-maintenance vinyl siding."|16|9/5/2024 3:35:00 PM|0|"N"||"A"|"A"|6003|0.14|1215|0|"D"|"Y"|6|3|2|0||"1"|||"1"||||||"1"|||"2"|||"1"|||"2"|||||||||"1"|||"2"|||||||||||||||||||||||||||||||||"Hampden"|"MA"|1925|231700|3721|"2024"|"N"|"2f;0h"|"A"|"A,D"|"A"||"B"||"A,S"|"C,P"|"A"|"A"||"G,N"||"B"|"F"|"A"|"A"|"A,C,I"|"N"||"N"|||"N"||||2|"N"|1215||
"SF"|73286316|"M8001016"|"AN6415"|"PCG"|259900|"1375"|"Page Blvd"||839||"01104"|"N"|"Come on out and check out this adorable three bedrrom home.  New Siding, New Windows, New Heating System, New Hotwater Tank, New Kitchen Cabinets with gorgeous Granite tops.  Also new bathroom vanity with mirror. Hardwood floors are gleaming. This home has a fenced in yard with a shed.  All that's left  is to move right in. Make your appointment today."|19|9/6/2024 7:37:00 AM|0|"N"||"A"|"E"|5001|0.11|1040|0||"Y"|5|3|1|0||"1"||"G,K,44"|"1"||"L,44"||||"1"||"L,U,5,47"|"1"||"K"|"1"||"K"|"1"||"K"|||||||"1"||"L"|"2"||"L"|||||||||||||||||||||||||||||||"Hampden"|"MA"|1958|157200|2525|"2024"|"A"|"1f;0h"|"A"||||"M,O,W"||"M"|"C"|"A"|"A"||"B,N"||"H"|"D"|"A"|"A"|"A,I"|"N"||"N"|||"N"||||2|"N"|1040||
"SF"|73286346|"M9500201"|"AN7274"|"PCG"|499900|"1424"|"Plumtree Road"||839||"01119"|"N"|"Welcome to your Dream Home! This stunning brick ranch style home has everything you need all on one floor and has been completely remodeled! The remodel includes, New Windows, All New Electrical, New Gas Furnace, New Hot Water Heater and fenced in yard! The interior features elegant wood floors throughout the entire home. The kitchen is a chef's delight, equipped with sleek granite countertops that provide ample space for meal prep and entertaining.   This home offers, 5 large bedrooms and 2 full bathrooms, an office, 2 living rooms both with fire places, a one-car garage and a versatile mud room/office space or workout area!  Outside you will find a beautifully fenced-in yard, offering privacy and a safe play area for pets. This home is ideal for multigenerational living with a separate ""wing"" that contains a full bathroom and bedroom or perfect for those that work from home and want the home office separated from the living space!  You do not want to miss this opportunity."|38|9/6/2024 8:48:00 AM|0|"N"||"A"|"E"|11656|0.27|2661|1|"A"|"Y"|7|5|2|0|"Y"|"1"||"C,1,4,2,47"|"1"||"K,4"|"1"||"C,K,2,47"|"1"||"7,U,2,47,51"|"1"||"G,V,K"|"1"||"G,V,K"|"1"||"G,V,K"|"1"||"G,V,K"|"1"||"G,V,1"|"1"||"A,1,2"|"1"||"A,1,2"||||"1"||"1,2"|"HMO"|"1"||"V,2"|||||||||||||||||||||"Hampden"|"MA"|1952|0|0|"2024"|"A,N"|"2f;0h"|"A"|"A,B"|"A"||"M,V,W"||"D,M"|"A,C"|"B,C"|"A,C,E"|1|"B,N"|1|"A"||"A"|"A"|"A,C,D,I"|"N"||"N"||"N"|"N"||"N"||4|"N"|2661||
"SF"|73256315|"CN230905"|"AN8420"|"PCG"|294900|"7"|"Agnoli Pl"||851||"01030"|"U"|"Welcome home to this great Agawam colonial! Located just off of Springfield Street this home is close to many amenities. This home features 3 bedrooms and 1 full bathroom with a front porch to relax on. The recently renovated kitchen is sure to impress! Brand new cabinets, granite countertops, island, and all new stainless steel appliances. The whole home has brand new flooring throughout and a renovated bathroom as well. Upstairs you will find three bedrooms that have also been renovated. The heating system is newer and is fueled by natural gas. Outside is the one car garage with brand new garage door. Seller is now offering a $5000 credit or buy down, buyers choice!"|21|9/17/2024 5:13:00 AM|0|"N"||"A"|"A"|6970|0.16|1320|1|"B"|"Y"|6|3|1|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Hampden"|"MA"|1920|220300|3203|"2024"|"A"|"1f;1h"|"B"|"A"|"A"|"Yellow"||||"A"|"A"|"A"||"G,N"||"H"|"A,F"|"A"|"A"|"A,C,F,I,K,L"|"N"|||||"N"||||2|"U"|1320||
"SF"|73282060|"TEAM0438"|"AN7279"|"PCG"|399900|"176"|"Wolf Swamp Rd"||852||"01106"|"N"|"Nestled on a spacious corner lot, this charming, one-owner Cape Cod-style home is just a short walk from the local elementary school. Step inside to a welcoming formal living room and dining room, perfect for entertaining. The kitchen features a island, a cozy dinette area, and opens up to a large family room complete with a fireplace. From here, enjoy easy access to the front yard and a deck overlooking the private backyard. The first floor also offers a convenient laundry room off the half bath, which could be easily converted into a full bath if desired. A bedroom on the first floor adds to the home's versatility, while two additional bedrooms and a full bath can be found on the second floor. Hardwood floors grace most rooms, adding warmth and character throughout. The property also includes inground sprinklers in both the front and back yards, and newer roof, siding and windows, Boiler 2023."|40|8/27/2024 1:43:00 PM|0|"N"||"A"|"C"|19346|0.44|2062|2|"A,E"|"Y"|7|3|1|1||"1"|"13X22.6"|"V,K,M,2"|"1"|"11.6X13"|"K,M,2,30"|"1"|"11.7X29"|"C,M,2,35,41,44"|"1"|"11X13.6"|"G,7,T,2,5,25,44"|"1"|"11.1X11.1"|"G,V,K,M,2"|"2"|"11.6X14.11"|"K,M,71"|"2"|"13.8X14.9"|"K,M,71"|||||||"1"|"4.1X7.5"|"B,7,2,39,57"|"2"|"7.5X7.11"|"A,24,H,7"||||"1"|"6.11X7.1"|"2,35,57"|"GRM"|"B"|"11.6X21.7"|"M"|"WRK"|"B"|"22.3X45.6"|"V"|||||||||||||||||"Hampden"|"MA"|1963|422300|8733|"2024"|"A,N"|"1f;1h"|"A"|"A"|"A"|"White"|"C,M,O,T"|"D"|"D,E,M"|"A,C,S"|"A,E,G,M"|"A,C,E"|3|"D,M"|2|"C"|"D"|"A"|"A"|"A,C,D,I,K,L"|"N"||"N"||"N"|"N"||"N"||6|"N"|2062|242|
"SF"|73286214|"CT001805"|"AN3084"|"PCG"|567000|"7"|"Robin Road"||852||"01106"|"N"|"You're going to LOVE this move-in-ready ranch w/ 3 bedrooms, 2 full bathrooms, and a spacious open floor plan. Set on a corner lot, it features an in-ground gunite swimming pool, a cabana/storage shed, attached 2-car garage, and a cozy 3-season porch—plenty of room to enjoy both inside & out. Recent updates make this home truly special, including a new roof, new oil tank, fresh paint inside and out, and updated electrical & plumbing systems. There's also a new central air condenser, new pool filter, new pool cover, & many more updates (see feature sheet). The white shaker kitchen has a large island, quartz countertops, a farmhouse sink, and is accented with gold fixtures & deep blue mosaic backsplash. Built-up crown molding, a ceiling medallion, new skylights, and recessed lighting add extra charm and brighten up the space. The finished basement features a large office/work room, another full bathroom, a 2nd fireplace, a wet bar, a large bonus room, a cedar closet & laundry room."|32|9/6/2024 8:42:00 PM|0|"N"||"A"|"E"|17860|0.41|2961|2|"A,G,L,P"|"Y"|8|3|2|0|"N"|"1"||"C,E,K,44,47,48,67"|||||||"1"||"E,K,T,U,5,26,44,47,48,51,63"|"1"||"V,K,64"|"1"||"V,K,64"|"1"||"V,K,64"|||||||"1"||"B,21,48"|"B"||"A,19,48"||||"B"||"I,7,39,57"|"BNS"|"B"||"C,J,7,8"|"HMO"|"B"||"W,M"|||||||||||||||||"Hampden"|"MA"|1956|457600|9463|"2024"|"A,N"|"2f;0h"|"A,D"|"A"|"A"|"White"|"B,D,H,J,M,O,W"|"D,K"|"C,D,M"|"A,P"|"A,D,G,I,R"|"A"||"D,M"||"A"|"A,B,D"|"A"|"A"|"A,C,F,I"|"N"||"N"|||"Y"|"Fully finished lower level approximately 1310 square feet"|"N"||5|"N"|1651|1310|
"SF"|73241764|"TM323824"|"AN3817"|"PCG"|214750|"46"|"Holland Dr"||853||"01028"|"U"|"Situated in an exceptional residential area, this single-level home features two bedrooms and a versatile floor plan. The property offers ample storage and a spacious yard perfect for family cookouts and summer activities. The well-designed kitchen flows seamlessly enhancing the home's functional layout. Additionally, the basement presents potential for expansion, providing even more possibilities for this delightful property. This property falls under the FNMA/Freddie Mac 1st Look requirements which requires the property be marketed in the MLS to an owner occupant or non-profit entity only for a period of 21 days. After 21 days of marketing and if no owner occupants or non-profits have submitted and received an offer approval, the seller will entertain offers from all other potential buyer types. If an owner occupant or non-profit does place an offer which is approved during the 21 day period, the buyers will be required to sign an affidavit confirming their intent to occupy."|16|6/3/2024 11:33:00 AM|0|"N"||"A"|"E"|10405|0.24|1424|1|"A"|"Y"|5|2|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Hampden"|"MA"|1952|270300|5011|"2024"||"1f;0h"|"B"|||||||"K"||||"D,M"||"G"||"A,H"|"A,F"||"N"|||||"N"|"Living Area is not measured. BUYER AGENT is responsible to confirm all information contained herein."|||3|"N"|1424||
"SF"|73255921|"CN227868"|"M64100"|"PCG"|740000|"5"|"Amalfi Place"||853||"01028"|"N"|"Custom built 1 owner home in a ideal setting with tremendous curb appeal on a cul de sac street. Featuring wonderful craftsmanship and meticulous detail through out.  Boasting gorgeous red oak hard wood floors through out the 1st floor & hallway on 2nd floor.  An open and airy living room with crown molding, 9' ceiling & a gas fireplace.  It's a custom kitchen with cherry cabinetry, granite countertops, a dual flex oven and large island with a beautiful custom cherry top, great  space for entertaining!  Two  spacious bedrooms upstairs, full bath with granite counter, double sink tiled floor & large family room make for an excellent play or entertainment area. Relax on the wrap around front porch with bead board ceilings or out back by the inground pool with custom cement surrounding. Fenced backyard and pool made for entertaining. Attractive and picturesque landscaped grounds. Make your appointment today and expect to be impressed !"|39|6/21/2024 1:31:00 PM|0|"N"||"A"|"A"|68314|1.57|2658|2|"A,E,G"|"Y"|7|3|2|1|"Y"|"1"||"C,G,9,2,27,44,67"|||||||"1"||"9,O,U,33,2,5,26,44,47,50,60,63,67"|"1"||"A,I,9,2,27"|"2"||"G,I,M"|"2"||"G,V,M"|||||||"1"||"A,H,L,U,2"|"1"||"B,U,2"|"2"||"A,14,19,L"|"1"|||"BNS"|"2"||"M"|||||||||||||||||||||"Hampden"|"MA"|2018|831300|15412|"2024"|"A,N"|"2f;1h"|"A"||"A"|"Champagne"|"A,C,9,H,M,T"|"D,R"|"C,E,M"|"A,C,D"|"G,M,Q,R"|"C"|2|"A,B,L,N"|2|"A"|"D"|"A"|"A"|"A,C,D,F,I,Y"|"N"||"N"||"N"|"N"||"N"||8|"N"|2658||
"SF"|73285422|"CN252587"|"AN1364"|"PCG"|339900|"665"|"North Main Street"||853||"01028"|"N"|"Welcome to this beautifully remodeled Bungalow in East Longmeadow—move-in ready! The open floor plan seamlessly connects the living room, dining room, and kitchen, perfect for family gatherings and entertaining. With full bathrooms on both floors, convenience is key. Bedrooms feature cozy wall-to-wall carpeting. Recent upgrades include energy-efficient forced hot air and central AC (2022). The large full basement offers ample storage or the potential for additional living space. Enjoy a detached two-car garage and a long private driveway. Relax in the private backyard or on the oversized front porch, which could be finished to your liking. This highly convenient home won't last—schedule your showing today!"|31|9/15/2024 10:02:00 AM|0|"N"||"A"|"O"|4375|0.1|1600|2|"B"|"Y"|6|3|2|0||"1"||"C,7,N,2,27,42,44,48"|"1"||"7,N,2,25,41,44,47,48,81"||||"1"||"A,1,4,O,U,33,2,25,26,39,41,44,47,48,51,57"|"2"||"V,M,4,42,48"|"2"||"V,M,4,42,48"|"2"||"V,M,27,42,48"|||||||"1"||"A,2,26,48"|"2"||"A,33,48"||||"1"|||||||||||||||||||||||||||"Hampden"|"MA"|1910|243300|4511|"2024"|"A,L,N,V"|"2f;0h"|"B"|"C"|"A"||"A,M"|"D,R,S,T,U,V"|"D,E"|"B,C,N"|"G,M,Q"|"A,C,E,I"||"A,B,N"||"A"||"A"|"A"|"A,C,I,Y"|"N"||"N"|||"N"||"N"||5|"N"|1600||
